"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"28.02.2022","13,8735","13,8382","13,9681","13,7585","","0,18%"
"28.02.2022","13,8486","13,8230","14,1024","13,5633","","0,18%"
"25.02.2022","13,8238","13,9985","14,1332","13,7052","","0,03%"
"24.02.2022","13,8196","13,9943","14,1318","13,7368","","-1,53%"
"24.02.2022","14,0346","13,8488","14,6632","13,7934","","0,22%"
"23.02.2022","14,0034","13,7847","14,6483","13,7697","","1,30%"
"23.02.2022","13,8236","13,8026","13,8864","13,6165","","0,11%"
"22.02.2022","13,8085","13,7709","13,8710","13,6737","","0,12%"
"22.02.2022","13,7918","13,6898","13,9139","13,5890","","0,20%"
"21.02.2022","13,7642","13,6837","13,9050","13,6195","","0,48%"
"21.02.2022","13,6980","13,6490","13,7237","13,5321","","0,32%"
"18.02.2022","13,6541","13,5853","13,6826","13,4916","","0,02%"
"17.02.2022","13,6509","13,5750","13,6674","13,5131","","0,55%"
"17.02.2022","13,5759","13,5997","13,6353","13,5013","","0,02%"
"16.02.2022","13,5727","13,5696","13,6338","13,5556","","-0,20%"
"16.02.2022","13,5996","13,5935","13,6463","13,4923","","0,08%"
"15.02.2022","13,5892","13,5963","13,6450","13,5668","","-0,13%"
"15.02.2022","13,6071","13,5979","13,6920","13,4742","","0,33%"
"14.02.2022","13,5618","13,5595","13,6788","13,5538","","-0,27%"
"14.02.2022","13,5989","13,5159","13,6261","13,3031","","0,58%"
"11.02.2022","13,5200","13,4718","13,5684","13,3544","","0,38%"
"10.02.2022","13,4694","13,4752","13,5622","13,4417","","-0,21%"
"10.02.2022","13,4980","13,5607","13,6091","13,4237","","0,22%"
"09.02.2022","13,4683","13,5138","13,5794","13,4597","","-0,53%"
"09.02.2022","13,5405","13,5717","13,6251","13,4100","","0,12%"
"08.02.2022","13,5245","13,5380","13,6091","13,5123","","-0,29%"
"08.02.2022","13,5639","13,5786","13,6691","13,3944","","0,02%"
"07.02.2022","13,5611","13,5647","13,6617","13,5425","","-0,26%"
"07.02.2022","13,5971","13,5768","13,6383","13,3673","","0,21%"
"04.02.2022","13,5687","13,5582","13,6121","13,4913","","0,07%"
"03.02.2022","13,5598","13,5549","13,5996","13,4846","","-0,01%"
"03.02.2022","13,5605","13,4564","13,6264","13,2906","","0,21%"
"02.02.2022","13,5326","13,4589","13,6200","13,4316","","0,53%"
"02.02.2022","13,4612","13,3744","13,5857","13,1427","","0,06%"
"01.02.2022","13,4536","13,3579","13,5770","13,3459","","0,59%"
"01.02.2022","13,3746","13,3108","13,4710","13,1250","","0,20%"
"31.01.2022","13,3481","13,3074","13,4693","13,2619","","0,20%"
"31.01.2022","13,3209","13,5349","13,5856","13,1684","","-1,71%"
"28.01.2022","13,5532","13,6497","13,6665","13,3845","","0,08%"
"27.01.2022","13,5423","13,6250","13,6640","13,4829","","-0,79%"
"27.01.2022","13,6500","13,5774","13,6700","13,3079","","0,15%"
"26.01.2022","13,6295","13,5584","13,6689","13,5456","","0,38%"
"26.01.2022","13,5780","13,4822","13,6479","13,2669","","0,16%"
"25.01.2022","13,5561","13,4384","13,6345","13,4384","","0,55%"
"25.01.2022","13,4819","13,4505","13,5774","13,1240","","0,40%"
"24.01.2022","13,4279","13,4363","13,5725","13,4134","","-0,27%"
"24.01.2022","13,4642","13,4691","13,5654","13,1486","","0,12%"
"21.01.2022","13,4487","13,3700","13,5024","13,0490","","0,13%"
"20.01.2022","13,4317","13,3698","13,4741","13,3109","","0,57%"
"20.01.2022","13,3551","13,3721","13,5512","13,2540","","0,02%"
"19.01.2022","13,3530","13,3746","13,5470","13,2707","","-0,42%"
"19.01.2022","13,4098","13,5681","13,6595","13,3293","","0,19%"
"18.01.2022","13,3839","13,5247","13,6288","13,3468","","-1,13%"
"18.01.2022","13,5362","13,4289","13,6632","13,1569","","0,04%"
"17.01.2022","13,5303","13,4231","13,6670","13,4020","","0,64%"
"17.01.2022","13,4436","13,5418","13,6286","13,1255","","-0,61%"
"14.01.2022","13,5264","13,5906","13,6525","13,4504","","-0,04%"
"13.01.2022","13,5314","13,5595","13,6475","13,4478","","-0,47%"
"13.01.2022","13,5949","13,2511","13,7060","13,1487","","0,26%"
"12.01.2022","13,5595","13,2845","13,6713","13,1452","","2,58%"
"12.01.2022","13,2185","13,8367","13,8829","13,1700","","-0,01%"
"11.01.2022","13,2200","13,7972","13,8496","13,1363","","-4,20%"
"11.01.2022","13,7999","13,8148","13,8771","13,3727","","0,18%"
"10.01.2022","13,7755","13,7751","13,8822","13,6998","","-0,26%"
"10.01.2022","13,8116","13,8636","13,9362","13,3641","","-0,45%"
"07.01.2022","13,8745","13,8226","13,9300","13,4225","","0,04%"
"06.01.2022","13,8695","13,8183","13,9273","13,7045","","0,07%"
"06.01.2022","13,8604","13,6854","13,9233","13,2392","","0,04%"
"05.01.2022","13,8554","13,6664","13,8811","13,4988","","1,28%"
"05.01.2022","13,6806","13,4401","13,7222","13,0605","","0,38%"
"04.01.2022","13,6283","13,4066","13,6900","13,2692","","1,64%"
"04.01.2022","13,4084","13,2022","13,6675","12,8165","","-0,02%"
"03.01.2022","13,4111","13,1307","13,5919","12,9210","","2,01%"
"03.01.2022","13,1463","13,2713","13,9445","12,5485","","-1,31%"
