"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"13.10.2017","3,6349","3,6543","3,6637","3,6215","","-0,52%"
"12.10.2017","3,6540","3,6500","3,6721","3,6280","","0,15%"
"11.10.2017","3,6484","3,7090","3,7131","3,6425","","-1,70%"
"10.10.2017","3,7114","3,7006","3,7129","3,6585","","0,28%"
"09.10.2017","3,7011","3,6157","3,7704","3,6157","","2,38%"
"06.10.2017","3,6149","3,5831","3,6380","3,5782","","0,87%"
"05.10.2017","3,5836","3,5718","3,5891","3,5618","","0,32%"
"04.10.2017","3,5723","3,5714","3,5800","3,5575","","0,01%"
"03.10.2017","3,5718","3,5645","3,5960","3,5631","","0,23%"
"02.10.2017","3,5635","3,5654","3,5882","3,5620","","-0,01%"
"29.09.2017","3,5637","3,5580","3,5671","3,5369","","0,10%"
"28.09.2017","3,5603","3,5789","3,5990","3,5550","","-0,48%"
"27.09.2017","3,5774","3,5375","3,5870","3,5355","","0,99%"
"26.09.2017","3,5424","3,5499","3,5586","3,5225","","-0,20%"
"25.09.2017","3,5494","3,4920","3,5530","3,4920","","1,52%"
"22.09.2017","3,4962","3,5029","3,5090","3,4775","","-0,17%"
"21.09.2017","3,5023","3,5035","3,5210","3,4935","","-0,02%"
"20.09.2017","3,5030","3,4896","3,5198","3,4644","","0,41%"
"19.09.2017","3,4887","3,4899","3,5074","3,4767","","-0,02%"
"18.09.2017","3,4894","3,4398","3,5008","3,4290","","1,51%"
"15.09.2017","3,4376","3,4326","3,4447","3,4189","","0,13%"
"14.09.2017","3,4331","3,4578","3,4780","3,4285","","-0,72%"
"13.09.2017","3,4579","3,4325","3,4629","3,4215","","0,72%"
"12.09.2017","3,4331","3,4059","3,4450","3,4012","","0,80%"
"11.09.2017","3,4060","3,4117","3,4150","3,3845","","-0,17%"
"08.09.2017","3,4117","3,4038","3,4226","3,3944","","0,21%"
"07.09.2017","3,4045","3,4273","3,4356","3,4011","","-0,62%"
"06.09.2017","3,4257","3,4340","3,4505","3,4195","","-0,34%"
"05.09.2017","3,4375","3,4342","3,4535","3,4224","","0,08%"
"04.09.2017","3,4348","3,4263","3,4411","3,4206","","0,19%"
"01.09.2017","3,4284","3,4500","3,4546","3,4132","","-0,70%"
"31.08.2017","3,4527","3,4517","3,4733","3,4422","","0,03%"
"30.08.2017","3,4517","3,4459","3,4639","3,4369","","0,15%"
"29.08.2017","3,4465","3,4439","3,4590","3,4310","","0,07%"
"28.08.2017","3,4441","3,4381","3,4540","3,4340","","0,15%"
"25.08.2017","3,4389","3,4837","3,4914","3,4331","","-1,29%"
"24.08.2017","3,4838","3,4756","3,4876","3,4727","","0,15%"
"23.08.2017","3,4787","3,4935","3,5043","3,4748","","-0,45%"
"22.08.2017","3,4944","3,4955","3,5060","3,4880","","-0,07%"
"21.08.2017","3,4970","3,5136","3,5259","3,4899","","-0,61%"
"18.08.2017","3,5185","3,5251","3,5327","3,5080","","-0,20%"
"17.08.2017","3,5254","3,5159","3,5299","3,5103","","0,28%"
"16.08.2017","3,5156","3,5369","3,5417","3,5141","","-0,55%"
"15.08.2017","3,5352","3,5250","3,5489","3,5166","","0,27%"
"14.08.2017","3,5257","3,5396","3,5397","3,5174","","-0,32%"
"11.08.2017","3,5369","3,5417","3,5596","3,5296","","-0,14%"
"10.08.2017","3,5418","3,5373","3,5453","3,5242","","0,12%"
"09.08.2017","3,5376","3,5330","3,5499","3,5267","","0,11%"
"08.08.2017","3,5338","3,5288","3,5353","3,5232","","0,13%"
"07.08.2017","3,5291","3,5281","3,5381","3,5200","","0,03%"
"04.08.2017","3,5279","3,5392","3,5439","3,5230","","-0,33%"
"03.08.2017","3,5396","3,5330","3,5488","3,5280","","0,26%"
"02.08.2017","3,5305","3,5281","3,5430","3,5225","","0,10%"
"01.08.2017","3,5271","3,5198","3,5322","3,5080","","0,22%"
"31.07.2017","3,5193","3,5291","3,5380","3,5140","","-0,24%"
"28.07.2017","3,5279","3,5351","3,5416","3,5224","","-0,24%"
"27.07.2017","3,5363","3,5368","3,5440","3,5160","","-0,06%"
"26.07.2017","3,5385","3,5734","3,5787","3,5325","","-0,95%"
"25.07.2017","3,5724","3,5566","3,5768","3,5470","","0,44%"
"24.07.2017","3,5567","3,5369","3,5715","3,5236","","0,58%"
"21.07.2017","3,5363","3,5263","3,5434","3,5187","","0,28%"
"20.07.2017","3,5264","3,5220","3,5453","3,5175","","0,12%"
"19.07.2017","3,5220","3,5223","3,5405","3,5090","","-0,03%"
"18.07.2017","3,5231","3,5281","3,5382","3,5181","","-0,15%"
"17.07.2017","3,5284","3,5379","3,5525","3,5220","","-0,27%"
"14.07.2017","3,5381","3,5650","3,5720","3,5249","","-0,77%"
"13.07.2017","3,5657","3,5663","3,5779","3,5569","","-0,04%"
"12.07.2017","3,5672","3,6133","3,6234","3,5632","","-1,29%"
"11.07.2017","3,6139","3,6088","3,6452","3,6042","","0,16%"
"10.07.2017","3,6083","3,6166","3,6248","3,5985","","-0,27%"
"07.07.2017","3,6182","3,6189","3,6474","3,6079","","-0,08%"
"06.07.2017","3,6212","3,6069","3,6415","3,6007","","0,42%"
"05.07.2017","3,6062","3,5589","3,6173","3,5480","","1,31%"
"04.07.2017","3,5594","3,5566","3,5700","3,5430","","0,06%"
"03.07.2017","3,5571","3,5206","3,5673","3,5110","","1,02%"
"30.06.2017","3,5212","3,5255","3,5340","3,5047","","-0,15%"
"29.06.2017","3,5265","3,5137","3,5395","3,4980","","0,39%"
"28.06.2017","3,5128","3,5261","3,5390","3,5084","","-0,38%"
"27.06.2017","3,5263","3,5011","3,5278","3,4903","","0,73%"
"26.06.2017","3,5008","3,5089","3,5125","3,4897","","-0,23%"
"23.06.2017","3,5088","3,5084","3,5161","3,4957","","0,03%"
"22.06.2017","3,5077","3,5306","3,5329","3,5020","","-0,66%"
"21.06.2017","3,5310","3,5410","3,5492","3,5200","","-0,38%"
"20.06.2017","3,5445","3,5225","3,5514","3,5100","","0,62%"
"19.06.2017","3,5228","3,5025","3,5259","3,4835","","0,57%"
"16.06.2017","3,5027","3,5125","3,5327","3,4940","","-0,29%"
"15.06.2017","3,5130","3,4876","3,5256","3,4811","","0,72%"
"14.06.2017","3,4878","3,5188","3,5238","3,4733","","-0,91%"
"13.06.2017","3,5198","3,5168","3,5343","3,5065","","0,10%"
"12.06.2017","3,5164","3,5368","3,5407","3,5085","","-0,59%"
"09.06.2017","3,5373","3,5236","3,5443","3,5150","","0,37%"
"08.06.2017","3,5244","3,5465","3,5570","3,5180","","-0,73%"
"07.06.2017","3,5503","3,5152","3,5587","3,5060","","1,00%"
"06.06.2017","3,5151","3,5232","3,5438","3,5105","","-0,24%"
"05.06.2017","3,5237","3,5083","3,5340","3,4935","","0,40%"
"02.06.2017","3,5098","3,5246","3,5395","3,5017","","-0,42%"
"01.06.2017","3,5246","3,5278","3,5446","3,5210","","-0,07%"
"31.05.2017","3,5270","3,5495","3,5600","3,5240","","-0,62%"
"30.05.2017","3,5491","3,5726","3,5890","3,5387","","-0,78%"
"29.05.2017","3,5771","3,5804","3,5865","3,5727","","-0,02%"
"26.05.2017","3,5777","3,5663","3,5857","3,5595","","0,31%"
"25.05.2017","3,5667","3,5603","3,5760","3,5450","","0,18%"
"24.05.2017","3,5604","3,5694","3,5802","3,5540","","-0,28%"
"23.05.2017","3,5704","3,5603","3,5802","3,5535","","0,31%"
"22.05.2017","3,5593","3,5765","3,5946","3,5483","","-0,45%"
"19.05.2017","3,5753","3,6236","3,6324","3,5647","","-1,37%"
"18.05.2017","3,6251","3,5688","3,6423","3,5666","","1,60%"
"17.05.2017","3,5681","3,5391","3,5727","3,5363","","0,82%"
"16.05.2017","3,5392","3,5472","3,5638","3,5340","","-0,26%"
"15.05.2017","3,5483","3,5712","3,5747","3,5458","","-0,69%"
"12.05.2017","3,5731","3,5753","3,5993","3,5630","","-0,08%"
"11.05.2017","3,5758","3,5863","3,5930","3,5640","","-0,32%"
"10.05.2017","3,5874","3,6238","3,6287","3,5790","","-1,01%"
"09.05.2017","3,6239","3,5852","3,6260","3,5796","","1,08%"
"08.05.2017","3,5851","3,5364","3,5960","3,5270","","1,16%"
"05.05.2017","3,5441","3,5535","3,5782","3,5402","","-0,28%"
"04.05.2017","3,5540","3,5356","3,5692","3,5258","","0,54%"
"03.05.2017","3,5349","3,5268","3,5411","3,5176","","0,22%"
"02.05.2017","3,5273","3,5544","3,5565","3,5173","","-0,77%"
"01.05.2017","3,5545","3,5516","3,5584","3,5465","","0,08%"
"28.04.2017","3,5516","3,5607","3,5728","3,5350","","-0,27%"
"27.04.2017","3,5612","3,5776","3,5789","3,5540","","-0,48%"
"26.04.2017","3,5783","3,5792","3,5991","3,5595","","-0,04%"
"25.04.2017","3,5797","3,5717","3,6047","3,5690","","0,19%"
"24.04.2017","3,5730","3,6411","3,6411","3,5702","","-1,84%"
"21.04.2017","3,6401","3,6407","3,6556","3,6290","","-0,04%"
"20.04.2017","3,6415","3,6732","3,6776","3,6262","","-0,86%"
"19.04.2017","3,6730","3,6609","3,6852","3,6529","","0,33%"
"18.04.2017","3,6608","3,7024","3,7142","3,6531","","-1,09%"
"17.04.2017","3,7011","3,6330","3,7172","3,6270","","-0,85%"
"14.04.2017","3,7327","3,6641","3,7376","3,6597","","1,89%"
"13.04.2017","3,6633","3,6474","3,6790","3,6397","","0,39%"
"12.04.2017","3,6492","3,6971","3,7043","3,6458","","-1,30%"
"11.04.2017","3,6972","3,7289","3,7333","3,6949","","-0,86%"
"10.04.2017","3,7294","3,7330","3,7378","3,7128","","-0,01%"
"07.04.2017","3,7299","3,7111","3,7447","3,7054","","0,51%"
"06.04.2017","3,7111","3,6990","3,7293","3,6938","","0,32%"
"05.04.2017","3,6991","3,6797","3,7121","3,6668","","0,55%"
"04.04.2017","3,6790","3,6456","3,6905","3,6367","","0,94%"
"03.04.2017","3,6449","3,6347","3,6510","3,6210","","0,27%"
"31.03.2017","3,6352","3,6515","3,6578","3,6240","","-0,46%"
"30.03.2017","3,6520","3,6454","3,6546","3,6240","","0,17%"
"29.03.2017","3,6459","3,6586","3,6623","3,6373","","-0,34%"
"28.03.2017","3,6582","3,6173","3,6643","3,6063","","1,15%"
"27.03.2017","3,6166","3,6072","3,6254","3,5847","","0,16%"
"24.03.2017","3,6108","3,6343","3,6387","3,5969","","-0,66%"
"23.03.2017","3,6348","3,6184","3,6410","3,6050","","0,45%"
"22.03.2017","3,6184","3,6320","3,6447","3,6040","","-0,40%"
"21.03.2017","3,6329","3,6161","3,6388","3,5870","","0,47%"
"20.03.2017","3,6160","3,6344","3,6389","3,6140","","-0,51%"
"17.03.2017","3,6344","3,6264","3,6458","3,5980","","0,24%"
"16.03.2017","3,6256","3,6769","3,6942","3,6115","","-1,35%"
"15.03.2017","3,6754","3,7426","3,7484","3,6714","","-1,80%"
"14.03.2017","3,7426","3,7418","3,7624","3,7378","","0,02%"
"13.03.2017","3,7418","3,7300","3,7541","3,7300","","0,32%"
"10.03.2017","3,7299","3,7747","3,7787","3,7225","","-1,19%"
"09.03.2017","3,7747","3,7462","3,7861","3,7360","","0,75%"
"08.03.2017","3,7467","3,6806","3,7496","3,6690","","1,79%"
"07.03.2017","3,6807","3,7142","3,7193","3,6712","","-0,88%"
"06.03.2017","3,7132","3,7045","3,7300","3,7033","","0,28%"
"03.03.2017","3,7030","3,7282","3,7470","3,7016","","-0,67%"
"02.03.2017","3,7280","3,6555","3,7362","3,6485","","2,02%"
"01.03.2017","3,6543","3,6467","3,6791","3,6257","","0,19%"
"28.02.2017","3,6472","3,6075","3,6495","3,5960","","1,11%"
"27.02.2017","3,6072","3,6076","3,6103","3,5797","","0,01%"
"24.02.2017","3,6070","3,5695","3,6094","3,5625","","1,06%"
"23.02.2017","3,5691","3,5806","3,5904","3,5562","","-0,31%"
"22.02.2017","3,5802","3,6197","3,6270","3,5777","","-1,11%"
"21.02.2017","3,6203","3,6245","3,6360","3,6130","","-0,12%"
"20.02.2017","3,6245","3,6304","3,6380","3,6113","","-0,12%"
"17.02.2017","3,6290","3,6675","3,6823","3,6255","","-1,03%"
"16.02.2017","3,6666","3,6591","3,6882","3,6491","","0,18%"
"15.02.2017","3,6601","3,6498","3,7027","3,6370","","0,27%"
"14.02.2017","3,6503","3,6712","3,6812","3,6379","","-0,58%"
"13.02.2017","3,6717","3,6943","3,7003","3,6625","","-0,64%"
"10.02.2017","3,6953","3,6826","3,7113","3,6615","","0,33%"
"09.02.2017","3,6831","3,7191","3,7246","3,6745","","-0,93%"
"08.02.2017","3,7178","3,7458","3,7608","3,6966","","-0,73%"
"07.02.2017","3,7451","3,6837","3,7506","3,6773","","1,66%"
"06.02.2017","3,6839","3,6983","3,7075","3,6622","","-0,37%"
"03.02.2017","3,6976","3,7366","3,7576","3,6869","","-1,06%"
"02.02.2017","3,7371","3,7700","3,7747","3,7181","","-0,89%"
"01.02.2017","3,7705","3,7727","3,7952","3,7580","","-0,08%"
"31.01.2017","3,7734","3,7814","3,8048","3,7668","","-0,22%"
"30.01.2017","3,7818","3,8675","3,8798","3,7712","","-2,47%"
"27.01.2017","3,8775","3,8515","3,9107","3,8490","","0,87%"
"26.01.2017","3,8440","3,8345","3,8729","3,8075","","0,33%"
"25.01.2017","3,8313","3,7846","3,8583","3,7800","","1,27%"
"24.01.2017","3,7833","3,7570","3,8275","3,7359","","0,69%"
"23.01.2017","3,7573","3,7663","3,7877","3,7517","","-0,22%"
"20.01.2017","3,7655","3,8279","3,8361","3,7640","","-1,61%"
"19.01.2017","3,8273","3,7961","3,8430","3,7860","","0,81%"
"18.01.2017","3,7966","3,7605","3,7989","3,7555","","0,95%"
"17.01.2017","3,7610","3,8045","3,8168","3,7560","","-1,14%"
"16.01.2017","3,8042","3,7261","3,8175","3,7248","","2,18%"
"13.01.2017","3,7230","3,7602","3,8285","3,7181","","-0,98%"
"12.01.2017","3,7597","3,8634","3,9296","3,7476","","-2,72%"
"11.01.2017","3,8647","3,7910","3,9423","3,7881","","2,01%"
"10.01.2017","3,7885","3,7139","3,8003","3,7078","","2,04%"
"09.01.2017","3,7129","3,6446","3,7440","3,6380","","1,88%"
"06.01.2017","3,6445","3,5915","3,6498","3,5915","","1,44%"
"05.01.2017","3,5927","3,5720","3,6400","3,5549","","0,60%"
"04.01.2017","3,5713","3,5939","3,5942","3,5670","","-0,64%"
"03.01.2017","3,5944","3,5450","3,6052","3,5332","","1,41%"
"02.01.2017","3,5445","3,5253","3,5460","3,5253","","0,48%"
