"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"04.11.2021","9,7046","9,6445","9,7776","9,6184","","0,16%"
"03.11.2021","9,6893","9,6318","9,7679","9,6165","","0,46%"
"03.11.2021","9,6448","9,6103","9,7591","9,5758","","0,18%"
"02.11.2021","9,6276","9,6043","9,7438","9,5710","","0,25%"
"02.11.2021","9,6033","9,5410","9,6212","9,4535","","0,02%"
"01.11.2021","9,6011","9,5238","9,6115","9,4485","","0,65%"
"01.11.2021","9,5392","9,6087","9,6221","9,4717","","-0,72%"
"29.10.2021","9,6080","9,5309","9,6328","9,4885","","0,05%"
"28.10.2021","9,6030","9,5256","9,6315","9,5140","","0,63%"
"28.10.2021","9,5433","9,4969","9,6455","9,4711","","0,17%"
"27.10.2021","9,5272","9,4750","9,6313","9,4740","","0,32%"
"27.10.2021","9,4972","9,5554","9,5671","9,4533","","0,10%"
"26.10.2021","9,4876","9,5205","9,5476","9,4495","","-0,59%"
"26.10.2021","9,5438","9,5913","9,6308","9,3953","","0,09%"
"25.10.2021","9,5350","9,5779","9,6205","9,3915","","-0,56%"
"25.10.2021","9,5884","9,6072","9,8618","9,5228","","-0,11%"
"22.10.2021","9,5988","9,5371","9,6812","9,4901","","-0,10%"
"21.10.2021","9,6083","9,5208","9,6647","9,4685","","0,93%"
"21.10.2021","9,5193","9,2210","9,5625","9,1974","","-0,07%"
"20.10.2021","9,5257","9,2125","9,5357","9,1990","","3,32%"
"20.10.2021","9,2195","9,3022","9,3615","9,1942","","0,08%"
"19.10.2021","9,2125","9,2981","9,3538","9,1850","","-0,96%"
"19.10.2021","9,3016","9,3348","9,3819","9,2348","","0,12%"
"18.10.2021","9,2908","9,3359","9,3727","9,2485","","-0,47%"
"18.10.2021","9,3343","9,2653","9,3727","9,2355","","0,71%"
"15.10.2021","9,2683","9,1902","9,2912","9,1692","","0,18%"
"14.10.2021","9,2517","9,1708","9,2746","9,1640","","0,70%"
"14.10.2021","9,1870","9,0595","9,2116","9,0541","","0,16%"
"13.10.2021","9,1720","9,1454","9,2043","9,0975","","0,90%"
"13.10.2021","9,0900","9,0443","9,1141","8,9994","","-0,76%"
"12.10.2021","9,1596","9,0379","9,1855","8,9960","","1,29%"
"12.10.2021","9,0428","9,0035","9,0528","8,9748","","0,16%"
"11.10.2021","9,0280","8,9996","9,0454","8,9675","","0,31%"
"11.10.2021","8,9997","8,9879","9,0267","8,9107","","0,05%"
"10.10.2021","8,9950","8,9614","9,0154","8,9015","","0,20%"
"08.10.2021","8,9767","8,8836","9,0003","8,8478","","0,17%"
"07.10.2021","8,9614","8,8693","8,9850","8,8470","","0,94%"
"07.10.2021","8,8781","8,8659","8,9058","8,8345","","0,10%"
"06.10.2021","8,8689","8,8669","8,8857","8,8305","","-0,13%"
"06.10.2021","8,8804","8,8747","8,9455","8,8609","","0,14%"
"05.10.2021","8,8678","8,8586","8,9355","8,8440","","-0,07%"
"05.10.2021","8,8738","8,8503","8,8954","8,8330","","0,17%"
"04.10.2021","8,8586","8,8599","8,8904","8,8295","","0,02%"
"04.10.2021","8,8571","8,8562","8,8868","8,8200","","0,08%"
"03.10.2021","8,8501","8,8472","8,8831","8,8165","","-0,12%"
"01.10.2021","8,8609","8,8829","8,9094","8,8092","","0,06%"
"30.09.2021","8,8552","8,8785","8,9037","8,8090","","-0,40%"
"30.09.2021","8,8912","8,9142","8,9390","8,8445","","0,13%"
"29.09.2021","8,8798","8,9062","8,9343","8,8410","","-0,49%"
"29.09.2021","8,9238","8,8845","8,9685","8,8258","","0,17%"
"28.09.2021","8,9086","8,8638","8,9557","8,8165","","0,36%"
"28.09.2021","8,8765","8,8250","8,9035","8,8138","","0,14%"
"27.09.2021","8,8640","8,8164","8,8938","8,8045","","0,47%"
"27.09.2021","8,8224","8,8805","8,9027","8,8048","","0,07%"
"26.09.2021","8,8161","8,8593","8,8935","8,7985","","-0,76%"
"24.09.2021","8,8836","8,7667","8,8968","8,7350","","0,06%"
"23.09.2021","8,8786","8,7678","8,8918","8,7528","","1,26%"
"23.09.2021","8,7679","8,6497","8,8056","8,6107","","0,14%"
"22.09.2021","8,7559","8,6399","8,8014","8,6095","","1,14%"
"22.09.2021","8,6570","8,6344","8,6770","8,5899","","0,20%"
"21.09.2021","8,6401","8,6219","8,6712","8,5865","","0,15%"
"21.09.2021","8,6274","8,6670","8,6809","8,5724","","0,05%"
"20.09.2021","8,6230","8,6589","8,6739","8,5965","","-0,56%"
"20.09.2021","8,6717","8,6524","8,7360","8,6313","","0,15%"
"19.09.2021","8,6591","8,6522","8,7274","8,6245","","0,17%"
"17.09.2021","8,6440","8,5377","8,6725","8,4916","","0,23%"
"16.09.2021","8,6238","8,5242","8,6536","8,5035","","1,08%"
"16.09.2021","8,5313","8,4339","8,5485","8,4123","","0,08%"
"15.09.2021","8,5243","8,4203","8,5449","8,4115","","1,05%"
"15.09.2021","8,4354","8,4391","8,4673","8,4052","","0,17%"
"14.09.2021","8,4211","8,4242","8,4600","8,3985","","-0,25%"
"14.09.2021","8,4425","8,4367","8,4806","8,4029","","0,22%"
"13.09.2021","8,4243","8,4267","8,4695","8,3960","","-0,04%"
"13.09.2021","8,4275","8,4724","8,4855","8,4035","","0,03%"
"12.09.2021","8,4253","8,4553","8,5222","8,4075","","-0,52%"
"10.09.2021","8,4694","8,4441","8,4862","8,3812","","0,17%"
"09.09.2021","8,4553","8,4402","8,4721","8,3725","","0,22%"
"09.09.2021","8,4366","8,4659","8,5214","8,4215","","-0,06%"
"08.09.2021","8,4416","8,4586","8,5177","8,4170","","-0,38%"
"08.09.2021","8,4734","8,3595","8,4939","8,3337","","0,04%"
"07.09.2021","8,4700","8,3430","8,4825","8,3305","","1,40%"
"07.09.2021","8,3527","8,2826","8,3593","8,2600","","0,13%"
"06.09.2021","8,3416","8,2777","8,3512","8,2535","","0,72%"
"06.09.2021","8,2821","8,3236","8,3355","8,2570","","0,09%"
"05.09.2021","8,2750","8,3049","8,3302","8,2535","","-0,57%"
"03.09.2021","8,3227","8,2904","8,3642","8,2629","","0,21%"
"02.09.2021","8,3049","8,2803","8,3464","8,2595","","0,32%"
"02.09.2021","8,2781","8,2917","8,3161","8,2512","","-0,01%"
"01.09.2021","8,2791","8,3017","8,3040","8,2475","","-0,20%"
"01.09.2021","8,2960","8,3164","8,3357","8,2610","","-0,10%"
"31.08.2021","8,3041","8,3018","8,3330","8,2590","","-0,15%"
"31.08.2021","8,3164","8,3843","8,4022","8,2889","","0,18%"
"30.08.2021","8,3014","8,3874","8,3879","8,2785","","-0,94%"
"30.08.2021","8,3799","8,3546","8,3974","8,3194","","-0,08%"
"29.08.2021","8,3863","8,3434","8,3926","8,3159","","0,39%"
"27.08.2021","8,3537","8,3971","8,4150","8,3268","","0,12%"
"26.08.2021","8,3434","8,3815","8,4058","8,3282","","-0,59%"
"26.08.2021","8,3925","8,3749","8,4065","8,3260","","0,21%"
"25.08.2021","8,3746","8,3711","8,4025","8,3335","","-0,05%"
"25.08.2021","8,3787","8,4088","8,4324","8,3535","","0,09%"
"24.08.2021","8,3710","8,4011","8,4214","8,3525","","-0,47%"
"24.08.2021","8,4102","8,4330","8,4597","8,3869","","0,09%"
"23.08.2021","8,4027","8,4142","8,4506","8,3745","","-0,29%"
"23.08.2021","8,4275","8,4977","8,5079","8,4118","","0,13%"
"22.08.2021","8,4169","8,4852","8,4991","8,4045","","-0,91%"
"20.08.2021","8,4941","8,4975","8,5681","8,2651","","0,10%"
"19.08.2021","8,4852","8,5062","8,5592","8,4615","","-0,32%"
"19.08.2021","8,5125","8,4596","8,5700","8,3880","","0,13%"
"18.08.2021","8,5012","8,4284","8,5524","8,2577","","0,55%"
"18.08.2021","8,4544","8,4245","8,5028","8,3942","","0,13%"
"17.08.2021","8,4434","8,4239","8,4971","8,3709","","0,10%"
"17.08.2021","8,4346","8,4592","8,4925","8,3667","","0,13%"
"16.08.2021","8,4239","8,4490","8,4887","8,3671","","-0,44%"
"16.08.2021","8,4612","8,5274","8,5373","8,4242","","0,05%"
"15.08.2021","8,4567","8,5171","8,5291","8,4242","","-0,79%"
"13.08.2021","8,5241","8,5386","8,5858","8,4910","","0,08%"
"12.08.2021","8,5171","8,5657","8,5787","8,4963","","-0,48%"
"12.08.2021","8,5584","8,6327","8,6444","8,5011","","-0,07%"
"11.08.2021","8,5647","8,6238","8,6324","8,4880","","-0,77%"
"11.08.2021","8,6311","8,5907","8,6862","8,5404","","0,08%"
"10.08.2021","8,6238","8,6070","8,6806","8,5473","","0,19%"
"10.08.2021","8,6076","8,6393","8,6785","8,5562","","0,17%"
"09.08.2021","8,5928","8,6512","8,6713","8,4745","","-0,71%"
"09.08.2021","8,6540","8,6266","8,6789","8,6014","","0,07%"
"08.08.2021","8,6481","8,6160","8,6700","8,5803","","0,20%"
"06.08.2021","8,6306","8,5266","8,6556","8,5096","","0,17%"
"05.08.2021","8,6160","8,5241","8,6419","8,5045","","1,02%"
"05.08.2021","8,5290","8,4777","8,5763","8,4580","","0,14%"
"04.08.2021","8,5171","8,4777","8,5713","8,4555","","0,46%"
"04.08.2021","8,4784","8,4078","8,4969","8,3637","","0,04%"
"03.08.2021","8,4749","8,4063","8,4912","8,3665","","0,79%"
"03.08.2021","8,4085","8,3520","8,4488","8,2763","","0,09%"
"02.08.2021","8,4013","8,3516","8,4445","8,2795","","0,58%"
"02.08.2021","8,3529","8,4609","8,4858","8,3170","","0,02%"
"01.08.2021","8,3513","8,4490","8,4761","8,3285","","-1,21%"
"30.07.2021","8,4540","8,4735","8,5060","8,3927","","0,25%"
"29.07.2021","8,4333","8,4555","8,4889","8,3785","","-0,23%"
"29.07.2021","8,4525","8,5635","8,5748","8,4345","","-0,04%"
"28.07.2021","8,4555","8,5498","8,5598","8,4245","","-1,17%"
"28.07.2021","8,5552","8,5540","8,5829","8,5259","","0,02%"
"27.07.2021","8,5536","8,5562","8,5792","8,5265","","-0,14%"
"27.07.2021","8,5654","8,5576","8,5886","8,5327","","0,04%"
"26.07.2021","8,5619","8,5526","8,5824","8,5370","","0,04%"
"26.07.2021","8,5589","8,5584","8,6304","8,5215","","0,07%"
"25.07.2021","8,5526","8,5471","8,6262","8,5295","","-0,03%"
"23.07.2021","8,5554","8,5655","8,5742","8,5063","","0,10%"
"22.07.2021","8,5471","8,5612","8,5681","8,5105","","-0,17%"
"22.07.2021","8,5620","8,5249","8,5839","8,5149","","0,01%"
"21.07.2021","8,5615","8,5663","8,5755","8,5215","","-0,02%"
"21.07.2021","8,5635","8,5692","8,6100","8,5174","","-0,10%"
"20.07.2021","8,5720","8,5572","8,6043","8,5360","","0,00%"
"20.07.2021","8,5720","8,5883","8,6135","8,5056","","0,17%"
"19.07.2021","8,5574","8,5877","8,5985","8,5315","","-0,28%"
"19.07.2021","8,5816","8,5320","8,6197","8,4819","","0,05%"
"18.07.2021","8,5772","8,4783","8,6102","8,4783","","0,63%"
"16.07.2021","8,5237","8,5708","8,5887","8,4733","","0,11%"
"15.07.2021","8,5144","8,5641","8,5820","8,4695","","-0,65%"
"15.07.2021","8,5705","8,5924","8,5999","8,5379","","0,05%"
"14.07.2021","8,5664","8,5903","8,5910","8,5325","","-0,30%"
"14.07.2021","8,5919","8,6249","8,6540","8,5680","","0,17%"
"13.07.2021","8,5774","8,6111","8,6468","8,5650","","-0,56%"
"13.07.2021","8,6255","8,6433","8,6627","8,5682","","0,21%"
"12.07.2021","8,6078","8,6344","8,6430","8,5705","","-0,38%"
"12.07.2021","8,6409","8,6676","8,6791","8,6135","","0,05%"
"11.07.2021","8,6363","8,6434","8,6726","8,6085","","-0,28%"
"09.07.2021","8,6607","8,6903","8,7188","8,6236","","0,17%"
"08.07.2021","8,6461","8,6898","8,7050","8,6310","","-0,57%"
"08.07.2021","8,6955","8,6890","8,7356","8,6608","","0,08%"
"07.07.2021","8,6887","8,6806","8,7309","8,6585","","-0,02%"
"07.07.2021","8,6903","8,6943","8,7172","8,6371","","0,10%"
"06.07.2021","8,6812","8,6836","8,7105","8,6385","","-0,12%"
"06.07.2021","8,6919","8,6694","8,7074","8,6185","","0,11%"
"05.07.2021","8,6820","8,6600","8,7026","8,6185","","0,11%"
"05.07.2021","8,6723","8,6869","8,7197","8,6457","","0,12%"
"04.07.2021","8,6616","8,6792","8,7124","8,6380","","-0,33%"
"02.07.2021","8,6899","8,6609","8,7331","8,6427","","0,12%"
"01.07.2021","8,6792","8,6450","8,7219","8,6450","","0,18%"
"01.07.2021","8,6635","8,7115","8,7337","8,6362","","0,20%"
"30.06.2021","8,6461","8,6978","8,7231","8,6280","","-0,72%"
"30.06.2021","8,7087","8,7335","8,7476","8,6290","","0,11%"
"29.06.2021","8,6991","8,7235","8,7429","8,6325","","-0,45%"
"29.06.2021","8,7383","8,6759","8,7540","8,6464","","0,08%"
"28.06.2021","8,7310","8,6815","8,7461","8,6635","","0,47%"
"28.06.2021","8,6898","8,7687","8,7726","8,6697","","0,06%"
"27.06.2021","8,6843","8,7493","8,7682","8,6645","","-0,93%"
"25.06.2021","8,7659","8,6901","8,8158","8,6546","","0,19%"
"24.06.2021","8,7493","8,7026","8,7992","8,6485","","0,47%"
"24.06.2021","8,7088","8,6399","8,7218","8,6204","","0,18%"
"23.06.2021","8,6930","8,6248","8,7133","8,6135","","0,58%"
"23.06.2021","8,6425","8,6533","8,6850","8,5832","","0,18%"
"22.06.2021","8,6268","8,6375","8,6747","8,5875","","-0,30%"
"22.06.2021","8,6531","8,7723","8,8032","8,6317","","0,14%"
"21.06.2021","8,6412","8,7712","8,7943","8,6245","","-1,47%"
"21.06.2021","8,7699","8,7393","8,8001","8,7066","","-0,07%"
"20.06.2021","8,7759","8,7257","8,7937","8,7015","","0,39%"
"18.06.2021","8,7418","8,7244","8,7661","8,6432","","0,18%"
"17.06.2021","8,7257","8,7095","8,7486","8,6340","","0,07%"
"17.06.2021","8,7199","8,6054","8,7358","8,5877","","0,06%"
"16.06.2021","8,7143","8,6012","8,7282","8,5805","","1,25%"
"16.06.2021","8,6071","8,5522","8,6331","8,4800","","0,05%"
"15.06.2021","8,6029","8,5418","8,6297","8,4765","","0,53%"
"15.06.2021","8,5573","8,4739","8,5984","8,4328","","0,01%"
"14.06.2021","8,5566","8,4541","8,5899","8,4285","","1,04%"
"14.06.2021","8,4689","8,3906","8,4909","8,2903","","0,20%"
"13.06.2021","8,4520","8,4203","8,4782","8,3058","","0,78%"
"11.06.2021","8,3868","8,4217","8,4492","8,2550","","0,06%"
"10.06.2021","8,3818","8,4240","8,4463","8,2645","","-0,54%"
"10.06.2021","8,4269","8,5822","8,5995","8,4050","","0,04%"
"09.06.2021","8,4238","8,5805","8,5973","8,4015","","-1,91%"
"09.06.2021","8,5882","8,6096","8,6278","8,5586","","0,09%"
"08.06.2021","8,5806","8,6017","8,6210","8,5505","","-0,28%"
"08.06.2021","8,6050","8,6150","8,6385","8,5632","","0,03%"
"07.06.2021","8,6027","8,6167","8,6335","8,5675","","0,15%"
"07.06.2021","8,5895","8,6702","8,7023","8,5865","","-0,28%"
"06.06.2021","8,6139","8,6563","8,6892","8,5860","","-0,63%"
"04.06.2021","8,6681","8,7024","8,7600","8,6248","","0,14%"
"03.06.2021","8,6563","8,6873","8,7522","8,6155","","-0,53%"
"03.06.2021","8,7024","8,5946","8,7294","8,5749","","0,17%"
"02.06.2021","8,6875","8,5805","8,7189","8,5650","","1,10%"
"02.06.2021","8,5926","8,5419","8,7875","8,5236","","0,14%"
"01.06.2021","8,5810","8,6740","8,6759","8,5525","","0,52%"
"01.06.2021","8,5369","8,4884","8,5451","8,4598","","-1,52%"
"31.05.2021","8,6685","8,4794","8,7790","8,4585","","2,11%"
"31.05.2021","8,4896","8,5585","8,5939","8,4548","","0,12%"
"30.05.2021","8,4793","8,5605","8,5917","8,4485","","-0,91%"
"28.05.2021","8,5576","8,5093","8,6237","8,4462","","0,11%"
"27.05.2021","8,5484","8,4843","8,6145","8,4736","","0,55%"
"27.05.2021","8,5017","8,4562","8,5471","8,4115","","0,20%"
"26.05.2021","8,4844","8,4511","8,5421","8,4085","","0,33%"
"26.05.2021","8,4563","8,4545","8,4781","8,4011","","0,06%"
"25.05.2021","8,4512","8,4512","8,4687","8,3965","","-0,10%"
"25.05.2021","8,4593","8,3879","8,4938","8,3642","","0,21%"
"24.05.2021","8,4412","8,3806","8,4858","8,3565","","0,63%"
"24.05.2021","8,3882","8,4162","8,4419","8,3586","","0,00%"
"23.05.2021","8,3878","8,4136","8,4326","8,3575","","-0,36%"
"21.05.2021","8,4177","8,3812","8,4273","8,3291","","0,13%"
"20.05.2021","8,4066","8,3663","8,4176","8,3410","","0,32%"
"20.05.2021","8,3800","8,4132","8,4267","8,3245","","0,16%"
"19.05.2021","8,3669","8,4115","8,4151","8,3345","","-0,56%"
"19.05.2021","8,4137","8,3544","8,4449","8,3414","","0,04%"
"18.05.2021","8,4106","8,3392","8,4345","8,3392","","0,65%"
"18.05.2021","8,3559","8,3211","8,3812","8,2933","","0,20%"
"17.05.2021","8,3393","8,3068","8,3706","8,2905","","0,31%"
"17.05.2021","8,3135","8,4678","8,4691","8,2889","","0,09%"
"16.05.2021","8,3064","8,4630","8,4643","8,2902","","-1,73%"
"14.05.2021","8,4527","8,5090","8,5174","8,3794","","0,10%"
"13.05.2021","8,4441","8,4948","8,5067","8,3937","","-0,69%"
"13.05.2021","8,5025","8,4235","8,5169","8,3991","","0,03%"
"12.05.2021","8,5000","8,4297","8,5119","8,4113","","0,82%"
"12.05.2021","8,4311","8,2960","8,4619","8,2736","","0,14%"
"11.05.2021","8,4194","8,2845","8,4493","8,2810","","1,58%"
"11.05.2021","8,2883","8,2809","8,3291","8,2577","","0,01%"
"10.05.2021","8,2875","8,2591","8,3229","8,2563","","0,11%"
"10.05.2021","8,2783","8,2497","8,2926","8,2128","","0,27%"
"09.05.2021","8,2562","8,2400","8,2821","8,2115","","0,21%"
"07.05.2021","8,2386","8,2824","8,3068","8,2030","","0,00%"
"06.05.2021","8,2388","8,2745","8,3028","8,2035","","-0,53%"
"06.05.2021","8,2828","8,3243","8,3666","8,2680","","0,20%"
"05.05.2021","8,2664","8,3118","8,3471","8,2372","","-0,61%"
"05.05.2021","8,3175","8,3254","8,3787","8,2910","","-0,01%"
"04.05.2021","8,3186","8,3038","8,3737","8,2971","","-0,12%"
"04.05.2021","8,3288","8,2400","8,3541","8,2400","","0,29%"
"03.05.2021","8,3047","8,2422","8,3466","8,2383","","0,64%"
"03.05.2021","8,2515","8,2805","8,3384","8,2294","","0,10%"
"02.05.2021","8,2435","8,2735","8,3325","8,2267","","-0,54%"
"30.04.2021","8,2884","8,2248","8,3353","8,1834","","0,18%"
"29.04.2021","8,2735","8,1941","8,3205","8,1790","","0,63%"
"29.04.2021","8,2216","8,1949","8,2910","8,1211","","0,34%"
"28.04.2021","8,1935","8,1891","8,2506","8,1411","","-0,07%"
"28.04.2021","8,1995","8,2029","8,2507","8,1410","","0,20%"
"27.04.2021","8,1833","8,2021","8,2435","8,1435","","-0,41%"
"27.04.2021","8,2169","8,2895","8,3187","8,1752","","0,18%"
"26.04.2021","8,2023","8,2780","8,2997","8,1605","","-0,98%"
"26.04.2021","8,2837","8,3997","8,4957","8,2663","","0,10%"
"25.04.2021","8,2751","8,3762","8,4849","8,2575","","-1,24%"
"23.04.2021","8,3786","8,3216","8,4222","8,2749","","0,03%"
"22.04.2021","8,3758","8,3065","8,4077","8,2937","","0,62%"
"22.04.2021","8,3243","8,1941","8,3863","8,1824","","0,17%"
"21.04.2021","8,3101","8,1871","8,3678","8,1695","","1,47%"
"21.04.2021","8,1896","8,1225","8,2166","8,1070","","0,06%"
"20.04.2021","8,1847","8,1034","8,2061","8,0965","","0,84%"
"20.04.2021","8,1163","8,0987","8,1432","8,0710","","0,12%"
"19.04.2021","8,1062","8,0828","8,1321","8,0615","","0,13%"
"19.04.2021","8,0960","8,0776","8,1196","8,0247","","0,19%"
"18.04.2021","8,0810","8,0567","8,1103","8,0165","","0,11%"
"16.04.2021","8,0720","8,0197","8,1251","8,0151","","0,19%"
"15.04.2021","8,0567","8,0097","8,1103","8,0052","","0,45%"
"15.04.2021","8,0204","8,0890","8,1707","8,0011","","0,11%"
"14.04.2021","8,0115","8,0639","8,1573","7,9920","","-0,83%"
"14.04.2021","8,0788","8,1148","8,1397","8,0216","","0,21%"
"13.04.2021","8,0618","8,1012","8,1292","8,0125","","-0,71%"
"13.04.2021","8,1196","8,1486","8,1825","8,0955","","0,24%"
"12.04.2021","8,0999","8,1398","8,1760","8,0947","","-0,71%"
"12.04.2021","8,1576","8,1760","8,2416","8,1115","","0,06%"
"11.04.2021","8,1529","8,1534","8,2277","8,0975","","-0,18%"
"09.04.2021","8,1674","8,1417","8,2076","8,1215","","0,17%"
"08.04.2021","8,1534","8,1257","8,1941","8,1202","","0,15%"
"08.04.2021","8,1414","8,1587","8,1933","8,1260","","0,20%"
"07.04.2021","8,1253","8,1458","8,1767","8,1165","","-0,40%"
"07.04.2021","8,1582","8,1639","8,2402","8,1471","","0,11%"
"06.04.2021","8,1494","8,1261","8,2111","8,1215","","0,09%"
"06.04.2021","8,1421","8,1134","8,1899","8,0894","","0,11%"
"05.04.2021","8,1335","8,1078","8,1745","8,0755","","0,28%"
"05.04.2021","8,1108","8,1772","8,2637","8,0867","","0,10%"
"04.04.2021","8,1024","8,1619","8,2510","8,0810","","-0,79%"
"02.04.2021","8,1669","8,1227","8,1895","7,9715","","0,06%"
"01.04.2021","8,1619","8,1064","8,1900","7,9695","","0,49%"
"01.04.2021","8,1221","8,2537","8,3058","8,1047","","0,25%"
"31.03.2021","8,1017","8,2459","8,2873","8,0877","","-1,79%"
"31.03.2021","8,2489","8,3261","8,3987","8,2091","","0,18%"
"30.03.2021","8,2343","8,3368","8,3943","8,2056","","-1,22%"
"30.03.2021","8,3362","8,2085","8,4595","8,1920","","0,10%"
"29.03.2021","8,3275","8,2358","8,4527","8,2041","","1,44%"
"29.03.2021","8,2091","8,1237","8,2320","8,0088","","-0,48%"
"28.03.2021","8,2490","8,1350","8,2825","7,9923","","1,34%"
"26.03.2021","8,1400","7,9429","8,1400","7,9005","","0,90%"
"25.03.2021","8,0672","7,9303","8,1328","7,9085","","1,46%"
"25.03.2021","7,9512","7,9281","8,0043","7,8736","","0,26%"
"24.03.2021","7,9303","7,8801","7,9949","7,8652","","-0,05%"
"24.03.2021","7,9346","7,9509","8,0577","7,8159","","0,26%"
